date,state,epidemiological_week_2020,deaths_total_2019,deaths_total_2020,deaths_covid19,new_deaths_total_2020,deaths_indeterminate_2019,deaths_indeterminate_2020,deaths_others_2019,deaths_others_2020,deaths_pneumonia_2019,deaths_pneumonia_2020,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_sars_2019,deaths_sars_2020,deaths_septicemia_2019,deaths_septicemia_2020,new_deaths_covid19,new_deaths_indeterminate_2020,new_deaths_others_2020,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2020,new_deaths_sars_2020,new_deaths_septicemia_2020
2020-01-30,AM,5,981,1064,,33,,,632,624,137,174,44,71,,,158,180,,,19,6,3,,5
2020-01-30,AP,5,163,162,,9,,,99,89,19,,11,,,,33,29,,,8,,,,1
2020-01-30,BA,5,4341,4522,,142,,,2710,2848,496,467,477,496,,,644,695,,,88,19,12,,23
2020-01-30,CE,5,3004,3060,,107,,,1914,1936,498,529,193,212,,,387,371,,,70,13,6,,18
2020-01-30,DF,5,1076,1155,,37,,,573,581,254,277,64,,,,171,202,,,16,14,,,7
2020-01-30,ES,5,1859,1897,,59,,,1041,1063,384,361,136,125,5,,291,344,,,29,14,4,,12
2020-01-30,GO,5,2240,2265,,78,14,,1181,1162,468,503,241,248,3,3,333,337,,,41,19,10,1,7
2020-01-30,MA,5,1487,1446,,52,15,,990,1015,179,134,130,158,,,,118,,,41,3,6,,2
2020-01-30,MG,5,9205,9196,,301,145,134,5109,5072,1669,1695,801,864,,,1471,1425,,1,180,43,25,,52
2020-01-30,MS,5,1111,1096,,40,,6,599,589,242,239,105,114,,,157,147,,1,20,9,3,,7
2020-01-30,MT,5,817,889,,30,,,643,702,65,77,47,,,,,,,,29,1,,,
2020-01-30,PA,5,1831,1815,,64,,,1058,1013,335,320,182,216,,,238,250,,,37,9,8,,10
2020-01-30,PB,5,1930,1940,,55,,,1083,1098,328,359,205,180,,,300,288,,,28,11,4,,12
2020-01-30,PE,5,4460,4691,,170,28,,2447,2550,579,648,372,381,,,1032,1070,,,88,30,10,,42
2020-01-30,PI,5,1032,850,,34,,,546,471,183,161,142,106,,,151,107,,,18,7,6,,3
2020-01-30,PR,5,4808,4862,,159,32,22,2844,2814,790,922,357,378,,5,780,721,,1,89,34,16,1,18
2020-01-30,RJ,5,9992,9681,,351,,139,5665,5347,1729,1858,705,694,,9,1878,1634,,4,184,78,33,1,51
2020-01-30,RN,5,1179,1131,,41,,,635,674,269,195,92,89,,,175,164,,,23,7,5,,6
2020-01-30,RO,5,614,387,,13,,7,391,241,82,69,50,29,,,85,40,,3,5,3,1,,1
2020-01-30,RR,5,158,187,,6,,,100,103,,36,,,,,25,,,,4,2,,,
2020-01-30,RS,5,5783,6244,,181,43,,3311,3627,984,1049,514,526,,,927,988,,,103,34,18,,26
2020-01-30,SC,5,2899,2919,,102,,,1694,1737,491,472,252,248,3,,446,450,,,63,16,8,,15
2020-01-30,SE,5,853,876,,27,,,483,491,128,136,70,75,,,161,166,,,18,5,1,,3
2020-01-30,SP,5,23823,23671,,804,119,151,12502,12679,5603,5452,1977,1879,,,3605,3485,,7,431,193,52,,121
2020-01-30,TO,5,400,396,,18,,,258,235,,79,35,34,,,45,48,,,12,2,1,,3
2020-01-29,AC,5,245,300,,10,,,141,180,58,64,,,,,,34,,,8,1,,,1
2020-01-29,AL,5,960,1213,,23,,,556,743,151,161,103,129,,,144,171,,,14,4,4,,1
2020-01-29,AM,5,954,1031,,34,,,618,605,131,168,42,68,,,153,175,,,23,5,1,,5
2020-01-29,AP,5,158,153,,5,,,97,81,,,10,,,,32,,,,5,,,,
2020-01-29,BA,5,4212,4380,,149,,,2640,2760,482,448,459,484,,,617,672,,,84,17,23,,25
2020-01-29,CE,5,2908,2953,,107,8,,1859,1866,484,516,186,206,,,367,353,,,63,14,8,,22
2020-01-29,DF,5,1038,1118,,47,,,552,565,241,263,63,88,,,168,195,,,26,11,2,,8
2020-01-29,ES,5,1797,1838,,51,,,1006,1034,370,347,128,121,4,,287,332,,,27,1,7,,16
2020-01-29,GO,5,2159,2187,,66,,,1127,1121,460,484,238,238,,,320,330,,,33,18,7,,8
2020-01-29,MA,5,1444,1394,,51,,,963,974,171,131,124,152,,,172,116,,,32,9,8,,2
2020-01-29,MG,5,8934,8895,,280,140,133,4952,4892,1616,1652,787,839,,6,1429,1373,,5,147,52,32,1,43
2020-01-29,MS,5,1079,1056,,26,,,583,569,238,230,103,111,,,147,140,,,13,6,3,,4
2020-01-29,MT,5,791,859,,27,,7,620,673,,76,45,33,,2,59,,,1,21,2,2,1,
2020-01-29,PA,5,1780,1751,,57,15,,1030,976,328,311,177,208,,,227,240,,,33,10,7,,7
2020-01-29,PB,5,1869,1885,,63,,,1053,1070,314,348,198,176,,,290,276,,,35,12,7,,9
2020-01-29,PE,5,4323,4521,,148,27,39,2374,2462,565,618,360,371,,3,995,1028,,1,80,20,12,1,34
2020-01-29,PI,5,1003,816,,22,7,,531,453,179,154,138,100,,,145,104,,,11,2,2,,7
2020-01-29,PR,5,4641,4703,,178,31,21,2750,2725,756,888,349,362,,,750,703,,2,99,31,13,,33
2020-01-29,RJ,5,9624,9330,,297,,135,5448,5163,1674,1780,670,661,,,1817,1583,,4,173,52,23,,45
2020-01-29,RN,5,1133,1090,,43,,,609,651,260,188,87,84,,,169,158,,,29,2,3,,9
2020-01-29,RO,5,596,374,,17,,,384,236,,66,45,28,,,80,39,,,9,4,2,,2
2020-01-29,RR,5,152,181,,5,,,97,99,,,,,,,,33,,,3,,,,2
2020-01-29,RS,5,5509,6063,,214,42,47,3155,3524,940,1015,483,508,,,885,962,,1,130,35,21,,27
2020-01-29,SC,5,2795,2817,,90,13,10,1628,1674,478,456,244,240,,,430,435,,1,55,11,9,,14
2020-01-29,SE,5,827,849,,32,,,469,473,125,131,68,74,,,154,163,,,13,8,5,,6
2020-01-29,SP,5,22959,22867,,832,114,144,12049,12248,5398,5259,1907,1827,17,,3474,3364,,8,442,196,61,,125
2020-01-29,TO,5,390,378,,13,,,252,223,57,77,33,33,,,43,,,,10,2,1,,
2020-01-28,AC,5,233,290,,11,,,135,172,52,63,,20,,,28,33,,,7,1,1,,2
2020-01-28,AL,5,927,1190,,44,,,534,729,148,157,99,125,,,140,170,,,25,7,5,,7
2020-01-28,AM,5,918,997,,27,9,,594,582,123,163,40,67,,,151,170,,,13,6,5,,3
2020-01-28,AP,5,151,148,,3,,,92,76,18,,,16,,,31,28,,,1,,1,,1
2020-01-28,BA,5,4073,4231,,142,10,,2562,2676,460,431,442,461,,,595,647,,,90,11,18,,23
2020-01-28,CE,5,2812,2846,,111,7,,1799,1803,470,502,177,198,,,355,331,,,70,18,10,,13
2020-01-28,DF,5,1010,1071,,34,12,,533,539,235,252,62,86,,,166,187,,,17,10,2,,5
2020-01-28,ES,5,1742,1787,,49,,,975,1007,356,346,123,114,,,283,316,,,30,10,3,,6
2020-01-28,GO,5,2091,2121,,60,,12,1090,1088,447,466,234,231,,,306,322,,1,28,14,9,,8
2020-01-28,MA,5,1398,1343,,43,,,930,942,167,122,118,144,,,169,114,,,33,2,4,,4
2020-01-28,MG,5,8638,8615,,321,135,128,4789,4745,1568,1600,753,807,,5,1383,1330,,6,177,55,28,1,54
2020-01-28,MS,5,1033,1030,,37,,,555,556,231,224,97,108,,,142,136,,,23,7,3,,4
2020-01-28,MT,5,767,832,,32,,6,600,652,64,74,44,31,,,,68,,1,23,6,1,,1
2020-01-28,PA,5,1714,1694,,58,,15,989,943,315,301,174,201,,,221,233,,1,33,11,3,,10
2020-01-28,PB,5,1792,1822,,79,,13,1001,1035,307,336,193,169,,,277,267,,2,48,11,4,,14
2020-01-28,PE,5,4191,4373,,142,26,38,2304,2382,554,598,345,359,,,960,994,,1,82,16,10,,33
2020-01-28,PI,5,966,794,,29,,4,512,442,172,152,131,98,,,142,97,,1,14,5,7,,2
2020-01-28,PR,5,4477,4525,,162,,19,2663,2626,724,857,337,349,,,718,670,,1,92,30,14,,25
2020-01-28,RJ,5,9281,9033,,314,,131,5244,4990,1609,1728,651,638,,,1762,1538,,4,168,70,21,,51
2020-01-28,RN,5,1094,1047,,40,7,8,587,622,254,186,83,81,,,162,149,,1,23,6,2,,8
2020-01-28,RO,5,579,357,,13,,4,370,227,81,,44,26,,,78,,,1,11,,1,,
2020-01-28,RR,5,148,176,,4,,,93,96,,,,14,,,,31,,,1,,1,,2
2020-01-28,RS,5,5286,5849,,217,41,46,3023,3394,896,980,468,487,,,854,935,,2,130,34,15,,36
2020-01-28,SC,5,2689,2727,,86,12,,1571,1619,461,445,235,231,,,408,421,,,52,16,4,,14
2020-01-28,SE,5,793,817,,34,,8,446,460,121,123,67,69,,,148,157,,1,13,8,3,,9
2020-01-28,SP,5,22176,22035,,835,108,136,11629,11806,5237,5063,1836,1766,,25,3350,3239,,4,451,177,84,1,118
2020-01-28,TO,5,378,365,,7,,,244,213,56,,31,32,,,,45,,,4,,2,,1
2020-01-27,AC,5,224,279,,7,,,131,165,50,62,18,,,,25,,,,5,2,,,
2020-01-27,AL,5,901,1146,,60,,,517,704,146,150,97,120,,,135,163,,,37,8,5,,10
2020-01-27,AM,5,888,970,,38,,,575,569,119,157,39,62,,,147,167,,,22,8,3,,5
2020-01-27,AP,5,146,145,,5,,,90,75,17,26,,15,,,29,,,,3,1,1,,
2020-01-27,BA,5,3925,4089,,157,,12,2474,2586,441,420,420,443,,,578,624,,1,102,13,11,,30
2020-01-27,CE,5,2713,2735,,115,,,1735,1733,456,484,170,188,,,342,318,,,68,19,7,,21
2020-01-27,DF,5,979,1037,,39,,,520,522,229,242,60,84,,,157,182,,,23,5,2,,9
2020-01-27,ES,5,1671,1738,,56,,,939,977,342,336,116,111,,,269,310,,,36,9,3,,8
2020-01-27,GO,5,2017,2061,,80,,,1056,1060,428,452,223,222,,,296,314,,,38,17,10,,15
2020-01-27,MA,5,1346,1300,,50,13,20,898,909,157,120,117,140,,,160,110,,2,31,4,10,,3
2020-01-27,MG,5,8373,8294,,316,128,122,4637,4568,1524,1545,720,779,10,,1354,1276,,8,178,51,39,,40
2020-01-27,MS,5,992,993,,27,,,530,533,219,217,95,105,,,140,132,,,12,5,3,,7
2020-01-27,MT,5,741,800,,31,,,578,629,61,68,43,30,,,56,67,,,24,4,1,,2
2020-01-27,PA,5,1657,1636,,57,,14,954,910,305,290,168,198,,,215,223,,2,34,7,8,,6
2020-01-27,PB,5,1744,1743,,78,,,978,987,301,325,186,165,,,265,253,,,48,12,8,,10
2020-01-27,PE,5,4062,4231,,159,,37,2238,2300,537,582,331,349,,,929,961,,1,81,28,11,,38
2020-01-27,PI,5,944,765,,31,,,501,428,170,147,129,91,,,135,95,,,15,7,5,,4
2020-01-27,PR,5,4324,4363,,162,30,18,2573,2534,703,827,325,335,,,688,645,,1,86,36,18,,21
2020-01-27,RJ,5,8936,8719,,328,,127,5045,4822,1549,1658,632,617,,,1695,1487,,1,180,67,22,,58
2020-01-27,RN,5,1063,1007,,35,,7,570,599,247,180,80,79,,,159,141,,1,19,5,4,,6
2020-01-27,RO,5,557,344,,10,,,356,216,,62,43,,,,72,37,,,6,3,,,1
2020-01-27,RR,5,145,172,,6,,,90,95,,34,8,,,,22,29,,,2,3,,,1
2020-01-27,RS,5,5065,5632,,203,39,44,2890,3264,860,946,450,472,,,822,899,,1,118,29,18,,37
2020-01-27,SC,5,2596,2641,,92,10,,1518,1567,454,429,225,227,,,387,407,,,55,17,5,,15
2020-01-27,SE,5,776,783,,24,,,439,447,114,115,66,66,,,146,148,,,16,4,1,,3
2020-01-27,SP,5,21415,21200,,758,104,132,11201,11355,5073,4886,1786,1682,,,3235,3121,,4,417,158,59,,120
2020-01-27,TO,5,370,358,,9,,,238,209,55,75,30,30,,,,44,,,4,1,2,,2
2020-01-26,AC,5,219,272,,11,,,129,160,49,60,17,19,,,,31,,,8,1,1,,1
2020-01-26,AL,5,867,1086,,48,,8,492,667,143,142,95,115,,,131,153,,1,27,8,5,,7
2020-01-26,AM,5,853,932,,37,,,554,547,114,149,36,59,,,141,162,,,18,4,3,,12
2020-01-26,AP,5,140,140,,8,,,87,72,15,25,9,14,,,28,27,,,3,2,2,,1
2020-01-26,BA,5,3790,3932,,134,8,,2390,2484,424,407,409,432,,,555,594,,,82,21,8,,23
2020-01-26,CE,5,2607,2620,,106,,,1664,1665,437,465,165,181,,,331,297,,,67,19,8,,12
2020-01-26,DF,5,954,998,,39,11,,509,499,223,237,58,82,,4,151,173,,,16,13,5,1,4
2020-01-26,ES,5,1610,1682,,69,,,901,941,330,327,113,108,,,261,302,,,39,14,1,,15
2020-01-26,GO,5,1946,1981,,88,12,,1020,1022,414,435,212,212,,,286,299,,,48,18,9,,13
2020-01-26,MA,5,1298,1250,,49,,,863,878,152,116,113,130,,,157,107,,,29,8,4,,8
2020-01-26,MG,5,8053,7978,,277,124,114,4451,4390,1462,1494,703,740,9,,1304,1236,,6,169,36,26,,40
2020-01-26,MS,5,949,966,,32,7,,501,521,213,212,93,102,,,134,,,,19,7,6,,
2020-01-26,MT,5,710,769,,18,,,556,605,56,64,41,,,,54,65,,,13,1,,,4
2020-01-26,PA,5,1592,1579,,61,,12,914,876,294,283,161,190,,,208,217,,1,32,15,4,,9
2020-01-26,PB,5,1676,1665,,68,,,943,939,291,313,175,157,,,253,243,,,33,14,5,,16
2020-01-26,PE,5,3907,4072,,166,25,,2163,2219,503,554,317,338,,,897,923,,,89,26,16,,35
2020-01-26,PI,5,915,734,,25,,3,485,413,163,140,125,86,,,133,91,,1,15,4,2,,3
2020-01-26,PR,5,4163,4201,,183,28,17,2473,2448,675,791,314,317,,,668,624,,2,116,32,8,,25
2020-01-26,RJ,5,8624,8391,,328,,126,4891,4642,1489,1591,606,595,,8,1623,1429,,3,183,59,22,1,60
2020-01-26,RN,5,1027,972,,35,,,553,580,239,175,76,75,,,152,135,,,19,8,4,,4
2020-01-26,RO,5,539,334,,9,,,342,210,80,59,41,25,,,70,36,,,3,2,1,,3
2020-01-26,RR,5,137,166,,6,,,85,93,,31,7,,,,20,28,,,4,1,,,1
2020-01-26,RS,5,4879,5429,,205,38,43,2793,3146,821,917,431,454,,,792,862,,1,113,38,18,,35
2020-01-26,SC,5,2498,2549,,94,8,,1458,1512,440,412,220,222,,,370,392,,,47,18,17,,12
2020-01-26,SE,5,749,759,,44,10,,424,431,107,111,63,65,,,144,145,,,25,6,6,,7
2020-01-26,SP,5,20676,20442,,806,103,128,10838,10938,4898,4728,1724,1623,,,3097,3001,,6,454,171,52,,123
2020-01-26,TO,5,351,349,,11,,,222,205,53,,29,28,,,42,42,,,5,,5,,1
2020-01-25,AC,4,207,261,,11,,,123,152,44,59,16,,,,,,,,8,3,,,
2020-01-25,AL,4,831,1038,,44,,7,475,640,134,134,92,110,,,124,146,,1,26,2,4,,11
2020-01-25,AM,4,817,895,,47,,,535,529,,145,,56,,,133,150,,,26,8,3,,10
2020-01-25,AP,4,134,132,,8,,,85,69,,23,,12,,1,,,,,3,3,1,1,
2020-01-25,BA,4,3663,3798,,148,,,2309,2402,410,386,393,424,,,540,571,,,94,17,18,,19
2020-01-25,CE,4,2513,2514,,97,,,1612,1598,414,446,160,173,,5,317,285,,,60,19,2,1,15
2020-01-25,DF,4,916,959,,44,,,490,483,213,224,57,77,,,144,169,,,24,6,4,,10
2020-01-25,ES,4,1557,1613,,49,,,871,902,317,313,111,107,,,253,287,,,22,10,2,,15
2020-01-25,GO,4,1862,1893,,71,,11,988,974,385,417,201,203,,,275,286,,1,35,18,7,,10
2020-01-25,MA,4,1256,1201,,52,,18,835,849,147,108,107,126,,,154,99,,1,38,2,3,,8
2020-01-25,MG,4,7734,7701,,295,115,108,4275,4221,1403,1458,680,714,,,1253,1196,,7,171,48,27,,42
2020-01-25,MS,4,912,934,,30,5,,484,502,202,205,90,96,,,130,125,,,20,4,1,,5
2020-01-25,MT,4,682,751,,29,,,533,592,54,63,40,29,,,52,61,,,23,3,2,,1
2020-01-25,PA,4,1535,1518,,72,12,,888,844,283,268,152,186,,,197,208,,,41,20,4,,7
2020-01-25,PB,4,1614,1597,,52,,11,907,906,278,299,168,152,,,247,227,,2,30,11,5,,4
2020-01-25,PE,4,3762,3906,,181,24,,2082,2130,481,528,305,322,,,868,888,,,93,26,16,,46
2020-01-25,PI,4,868,709,,25,,,459,398,155,136,119,84,,,126,88,,,12,6,2,,5
2020-01-25,PR,4,4013,4018,,169,,,2378,2332,658,759,302,309,,,644,599,,,100,35,10,,24
2020-01-25,RJ,4,8308,8063,,349,,123,4707,4459,1437,1532,581,573,,,1568,1369,,5,191,65,24,,64
2020-01-25,RN,4,983,937,,38,,,533,561,229,167,67,71,,,147,131,,,25,4,4,,5
2020-01-25,RO,4,520,325,,18,,,330,207,77,57,,24,,,67,33,,,11,4,2,,1
2020-01-25,RR,4,134,160,,7,,,84,89,25,30,,,,,19,27,,,3,2,,,2
2020-01-25,RS,4,4682,5224,,226,37,42,2679,3033,783,879,415,436,4,,764,827,,1,137,36,15,,37
2020-01-25,SC,4,2409,2455,,102,,,1406,1465,427,394,211,205,,,356,380,,,66,17,7,,12
2020-01-25,SE,4,716,715,,29,,,409,406,101,105,60,59,,,136,138,,,18,4,5,,2
2020-01-25,SP,4,19993,19636,,731,100,122,10459,10484,4739,4557,1671,1571,16,24,3008,2878,,3,386,160,67,1,114
2020-01-25,TO,4,339,338,,6,,,215,200,51,,,23,,,,,,,5,,1,,
2020-01-24,AC,4,197,250,,12,,,116,144,43,56,,18,,,24,30,,,5,2,1,,4
2020-01-24,AL,4,796,994,,35,,,456,614,130,132,87,106,,,117,135,,,26,4,3,,2
2020-01-24,AM,4,791,848,,40,,,515,503,106,137,35,53,,4,127,140,,,27,3,5,1,4
2020-01-24,AP,4,127,124,,3,,,78,66,13,,,,,,,,,,3,,,,
2020-01-24,BA,4,3517,3650,,147,7,,2208,2308,399,369,380,406,4,,519,552,,,97,13,16,,21
2020-01-24,CE,4,2399,2417,,115,6,,1533,1538,395,427,154,171,,,307,270,,,73,21,8,,13
2020-01-24,DF,4,882,915,,41,,,475,459,200,218,56,73,,,139,159,,,23,5,6,,7
2020-01-24,ES,4,1495,1564,,57,,,837,880,309,303,106,105,,4,238,272,,,36,15,2,1,3
2020-01-24,GO,4,1775,1822,,78,,10,947,939,364,399,191,196,,,260,276,,1,41,16,8,,12
2020-01-24,MA,4,1219,1149,,56,,17,814,811,143,106,102,123,,1,147,91,,1,36,5,5,1,8
2020-01-24,MG,4,7424,7406,,308,108,101,4094,4050,1353,1410,653,687,,,1208,1154,,2,180,46,37,,43
2020-01-24,MS,4,864,904,,39,,5,455,482,197,201,83,95,,,124,120,,1,27,4,3,,4
2020-01-24,MT,4,655,722,,29,,,513,569,51,60,39,27,,,,60,,,23,3,1,,2
2020-01-24,PA,4,1470,1446,,80,,11,847,803,274,248,146,182,,,190,201,,2,37,14,12,,15
2020-01-24,PB,4,1572,1545,,75,10,9,882,876,273,288,163,147,4,,240,223,,2,49,8,3,,13
2020-01-24,PE,4,3610,3725,,152,22,,1997,2037,462,502,295,306,,,832,842,,,76,20,13,,43
2020-01-24,PI,4,844,684,,31,,,444,386,151,130,116,82,,,124,83,,,18,6,2,,5
2020-01-24,PR,4,3849,3849,,146,26,15,2275,2232,630,724,291,299,,4,622,575,,3,88,26,8,1,20
2020-01-24,RJ,4,8008,7714,,309,,118,4531,4268,1380,1467,560,549,,,1522,1305,,8,181,48,18,,54
2020-01-24,RN,4,938,899,,44,,6,508,536,220,163,,67,,,140,126,,2,22,13,2,,5
2020-01-24,RO,4,501,307,,16,,,316,196,74,53,40,22,,,65,32,,,10,1,2,,3
2020-01-24,RR,4,129,153,,8,,,82,86,24,,,13,,,17,25,,,6,,1,,1
2020-01-24,RS,4,4496,4998,,218,,,2582,2896,751,843,400,421,,7,725,790,,,117,34,24,2,41
2020-01-24,SC,4,2304,2353,,109,,9,1344,1399,407,377,199,198,,,345,368,,1,71,9,7,,21
2020-01-24,SE,4,693,686,,29,,,397,388,96,101,59,54,,,131,136,,,17,6,3,,3
2020-01-24,SP,4,19198,18905,,730,96,119,10031,10098,4569,4397,1600,1504,,,2888,2764,,9,395,155,55,,116
2020-01-24,TO,4,327,332,,11,,,208,195,46,74,,22,,,40,41,,,6,3,1,,1
2020-01-23,AC,4,185,238,,12,,2,109,139,40,,,17,,,22,,,1,10,,1,,
2020-01-23,AL,4,767,959,,48,,,433,588,127,128,86,103,,,115,133,,,30,7,4,,7
2020-01-23,AM,4,748,808,,35,7,,487,476,100,134,,48,,3,119,136,,,19,5,4,1,6
2020-01-23,AP,4,120,121,,5,,,72,63,12,,,11,,,27,,,,4,,1,,
2020-01-23,BA,4,3347,3503,,143,,11,2105,2211,382,356,363,390,,,489,531,,1,80,13,20,,29
2020-01-23,CE,4,2293,2302,,87,,7,1478,1465,370,406,146,163,4,,290,257,,1,53,19,6,,8
2020-01-23,DF,4,846,874,,35,,,456,436,187,213,55,67,,,136,152,,,15,10,4,,6
2020-01-23,ES,4,1412,1507,,63,,,781,844,294,288,100,103,,,232,269,,,31,16,6,,10
2020-01-23,GO,4,1719,1744,,62,,9,917,898,357,383,183,188,,,249,264,,1,28,14,10,,9
2020-01-23,MA,4,1176,1093,,53,,,792,775,137,101,97,118,,,137,83,,,39,3,7,,4
2020-01-23,MG,4,7148,7098,,303,102,99,3947,3870,1298,1364,624,650,,,1169,1111,,5,162,54,34,,48
2020-01-23,MS,4,827,865,,29,,,436,455,185,197,82,92,,,119,116,,,12,6,6,,5
2020-01-23,MT,4,625,693,,29,,,487,546,48,57,,26,,,49,58,,,19,7,2,,1
2020-01-23,PA,4,1408,1366,,53,,,808,766,269,234,137,170,,,181,186,,,29,8,9,,7
2020-01-23,PB,4,1493,1470,,56,,,839,827,259,280,157,144,,,227,210,,,27,13,7,,9
2020-01-23,PE,4,3458,3573,,160,,36,1914,1961,451,482,279,293,,,791,799,,1,96,11,15,,37
2020-01-23,PI,4,800,653,,33,,,422,368,141,124,111,80,3,,117,78,,,20,5,4,,4
2020-01-23,PR,4,3674,3703,,158,24,12,2166,2144,607,698,276,291,5,,596,555,,3,103,21,12,,19
2020-01-23,RJ,4,7663,7405,,331,,110,4324,4087,1329,1419,532,531,,,1463,1251,,7,174,63,22,,65
2020-01-23,RN,4,888,855,,36,,,478,514,208,150,63,65,,,132,121,,,21,7,4,,4
2020-01-23,RO,4,485,291,,9,,3,308,186,71,52,38,20,,,62,,,1,6,1,1,,
2020-01-23,RR,4,124,145,,2,,,80,80,,28,,,,,16,,,,1,1,,,
2020-01-23,RS,4,4311,4780,,192,35,41,2473,2779,720,809,387,397,,,693,749,,2,120,30,10,,30
2020-01-23,SC,4,2227,2244,,88,,,1298,1328,398,368,190,191,,,332,347,,,49,13,15,,11
2020-01-23,SE,4,668,657,,28,,7,384,371,93,95,56,51,,,125,133,,2,16,3,4,,3
2020-01-23,SP,4,18408,18175,,764,91,110,9605,9703,4400,4242,1530,1449,,,2768,2648,,4,404,167,78,,111
2020-01-23,TO,4,314,321,,11,,,198,189,45,71,,,,,38,40,,,5,3,,,3
2020-01-22,AC,4,176,226,,4,,,102,129,39,,14,,,,,26,,,3,,,,1
2020-01-22,AL,4,739,911,,36,,6,414,558,125,121,83,99,,,111,126,,1,15,6,9,,5
2020-01-22,AM,4,708,773,,41,,,455,457,99,129,34,,,,113,130,,,26,5,,,10
2020-01-22,AP,4,112,116,,7,,,68,59,11,20,,10,,,24,26,,,4,1,1,,1
2020-01-22,BA,4,3202,3360,,148,,,2013,2131,363,343,348,370,,4,470,502,,,91,10,22,1,24
2020-01-22,CE,4,2191,2215,,98,,,1413,1412,351,387,140,157,,,279,249,,,59,19,10,,10
2020-01-22,DF,4,803,839,,35,,,431,421,175,203,54,63,,,131,146,,,21,7,3,,4
2020-01-22,ES,4,1354,1444,,73,,,751,813,284,272,94,97,,,220,259,,,40,10,7,,16
2020-01-22,GO,4,1642,1682,,67,11,8,870,870,344,369,175,178,,,240,255,,1,35,14,4,,13
2020-01-22,MA,4,1127,1040,,56,12,16,759,736,131,98,93,111,,,131,79,,1,38,8,7,,2
2020-01-22,MG,4,6843,6795,,298,100,94,3794,3708,1236,1310,586,616,,,1119,1063,,4,172,61,29,,32
2020-01-22,MS,4,784,836,,33,4,,417,443,171,191,78,86,,,113,111,,,21,5,2,,5
2020-01-22,MT,4,594,664,,31,,5,462,527,46,50,38,24,,,45,57,,1,27,1,1,,1
2020-01-22,PA,4,1343,1313,,47,,,773,737,255,226,129,161,,,173,179,,,27,7,8,,5
2020-01-22,PB,4,1436,1414,,79,,,810,800,244,267,151,137,,,220,201,,,44,14,12,,9
2020-01-22,PE,4,3298,3413,,153,21,35,1825,1865,430,471,268,278,,,752,762,,2,86,19,7,,39
2020-01-22,PI,4,780,620,,30,,,411,348,138,119,109,76,,,114,74,,,15,7,6,,2
2020-01-22,PR,4,3501,3545,,125,23,,2064,2041,582,677,262,279,,3,567,536,,,71,24,9,1,20
2020-01-22,RJ,4,7344,7074,,305,,103,4139,3913,1268,1356,516,509,12,7,1406,1186,,3,170,60,17,1,54
2020-01-22,RN,4,845,819,,38,,,458,493,195,143,62,61,,,123,117,,,23,7,4,,4
2020-01-22,RO,4,458,282,,18,,,291,180,67,51,37,,,,57,29,,,14,2,,,2
2020-01-22,RR,4,118,143,,4,,,75,79,,,,,,,,,,,4,,,,
2020-01-22,RS,4,4151,4588,,190,34,39,2383,2659,702,779,365,387,,,664,719,,1,105,33,18,,33
2020-01-22,SC,4,2142,2156,,87,7,,1256,1279,382,355,184,176,,,311,336,,,49,14,7,,17
2020-01-22,SE,4,641,629,,22,9,,373,355,90,92,51,47,,,117,130,,,12,7,2,,1
2020-01-22,SP,4,17525,17411,,782,86,106,9124,9299,4199,4075,1462,1371,14,23,2640,2537,,5,417,169,51,2,138
2020-01-22,TO,4,294,310,,15,,,183,184,43,68,28,21,,,35,37,,,7,4,3,,1
2020-01-21,AC,4,168,222,,15,,,98,126,,54,,16,,,,,,,8,6,1,,
2020-01-21,AL,4,696,875,,54,,,397,543,113,115,79,90,,,101,121,,,36,10,6,,2
2020-01-21,AM,4,667,732,,25,,,428,431,92,124,33,44,,,107,120,,,17,6,1,,1
2020-01-21,AP,4,107,109,,2,,,66,55,9,,,,,,23,25,,,1,,,,1
2020-01-21,BA,4,3055,3212,,131,,,1929,2040,343,333,335,348,,,440,478,,,84,11,12,,24
2020-01-21,CE,4,2094,2117,,84,,,1353,1353,332,368,134,147,,4,267,239,,,59,13,4,1,7
2020-01-21,DF,4,765,804,,44,10,,411,400,169,196,52,60,2,,121,142,,,23,12,1,,8
2020-01-21,ES,4,1303,1371,,64,,,727,773,270,262,91,90,,,210,243,,,35,16,3,,10
2020-01-21,GO,4,1560,1615,,94,,7,823,835,328,355,163,174,,,234,242,,1,47,21,9,,16
2020-01-21,MA,4,1085,984,,48,11,,730,698,127,90,89,104,,,127,77,,,30,4,9,,5
2020-01-21,MG,4,6538,6497,,295,95,90,3605,3536,1192,1249,563,587,8,,1075,1031,,2,150,58,28,,57
2020-01-21,MS,4,741,803,,40,3,,394,422,163,186,76,84,,,104,106,,,25,7,3,,5
2020-01-21,MT,4,567,633,,23,,,443,500,45,49,33,23,,,43,56,,,20,1,1,,1
2020-01-21,PA,4,1266,1266,,67,,,730,710,241,219,122,153,,,160,174,,,42,8,9,,8
2020-01-21,PB,4,1366,1335,,59,8,,779,756,231,253,140,125,,,205,192,,,35,7,6,,11
2020-01-21,PE,4,3159,3260,,159,19,,1743,1779,412,452,260,271,,,723,723,,,86,23,12,,38
2020-01-21,PI,4,750,590,,22,6,,395,333,134,112,102,70,,,111,72,,,9,5,4,,4
